order_id,order_date,order_time,store_id,region,channel,customer_id,customer_segment,category,subcategory,unit_price,quantity,gross_sales,net_sales,cost,profit,shipping_days,satisfaction_score,return_flag,financial_completeness_flag
21172,9/18/2023,9:36 PM,61,South,In Store,21661,Consumer,Grocery,Beverages,,2,,,,,4,3,0,Not Usable
54578,6/21/2023,12:51 AM,46,South,In Store,17507,Corporate,Electronics,Unknown,59.36,1,59.36,53.01,32.13,20.88,1,5,0,Complete
8558,7/18/2025,2:56 AM,58,South,In Store,13685,Corporate,Home,Furniture,88.23,3,264.69,173.11,122.27,50.84,8,3,0,Complete
28063,5/25/2025,12:44 AM,14,Midwest,Online,16649,Corporate,Home,Kitchen,143.32,1,143.32,114.51,96.98,17.53,6,5,0,Complete
31432,2/10/2024,2:04 PM,19,South,Mobile App,29826,Home Office,Grocery,Produce,99.54,2,199.08,134.18,78.31,55.87,1,1,0,Complete
18847,2/24/2024,4:15 PM,24,Midwest,In Store,26670,Consumer,Beauty,Unknown,62.89,2,125.78,119.49,80.47,39.02,0,1,0,Complete
11240,10/25/2023,6:21 AM,20,West,Online,9376,Consumer,Apparel,Kids,58.57,1,58.57,36.49,30.09,6.40,6,3,0,Complete
370,10/29/2023,12:41 PM,58,West,Online,11826,Consumer,Apparel,Women,23.62,,,,,,2,1,0,Incomplete
7300,10/30/2025,6:55 PM,16,West,Phone,1067,Consumer,Beauty,Haircare,52.18,3,156.54,97.99,69.35,28.64,8,3,1,Complete
49308,9/27/2024,4:44 AM,50,Northeast,In Store,17919,Corporate,Beauty,Skincare,441.36,3,1324.08,,,,9,2,0,Incomplete
33645,3/12/2024,10:15 AM,32,West,Mobile App,22075,Corporate,Beauty,Haircare,82.94,1,82.94,71.99,52.09,19.90,2,4,0,Complete
19354,12/28/2025,9:18 PM,61,South,In Store,15655,Corporate,Apparel,Unknown,125.44,3,376.32,363.90,279.68,84.22,2,3,0,Complete
17137,1/21/2025,11:34 PM,8,South,Phone,5697,Corporate,Home,Unknown,86.06,2,172.12,154.05,129.48,24.57,9,5,0,Complete
2758,11/10/2023,8:27 PM,36,West,Phone,6335,Consumer,Beauty,Skincare,64.43,1,-64.43,-62.50,-51.80,-10.69,1,3,1,Complete
31878,8/4/2024,7:12 PM,38,South,In Store,21497,Corporate,Beauty,Makeup,40.07,4,160.28,149.54,95.40,54.15,3,2,0,Complete
22001,4/10/2025,5:32 PM,83,Northeast,Phone,25652,Home Office,Grocery,Snacks,95.56,1,95.56,80.08,61.80,18.28,9,5,0,Complete
23589,8/27/2023,6:14 PM,5,South,Phone,7502,Home Office,Beauty,Haircare,34.23,0,0.00,0.00,0.00,0.00,0,3,0,Incomplete
49339,1/5/2023,6:54 PM,20,West,Mobile App,21829,Home Office,Home,Bedding,28.51,6,171.06,142.84,108.94,33.90,3,1,0,Complete
24495,4/16/2023,8:22 AM,43,Northeast,In Store,18601,Home Office,Grocery,Pantry,48.20,1,48.20,37.31,,,4,4,0,Incomplete
12725,3/15/2023,3:27 AM,73,Northeast,Mobile App,18925,Consumer,Beauty,Haircare,203.03,5,1015.15,976.57,700.89,275.69,2,3,0,Complete
52885,9/30/2024,6:53 PM,73,Midwest,Mobile App,21615,Consumer,Home,Unknown,55.26,3,165.78,146.55,89.80,56.75,6,5,0,Complete
26372,10/1/2023,5:38 PM,28,South,Online,14904,Consumer,Electronics,Laptops,48.19,4,192.76,133.20,,,7,,0,Incomplete
30727,8/22/2023,2:23 PM,8,Midwest,Mobile App,14033,Home Office,Grocery,Pantry,28.07,6,168.42,154.61,111.61,43.00,3,4,0,Complete
42203,12/24/2025,2:27 PM,78,South,In Store,26864,Home Office,Apparel,Kids,106.88,4,427.52,384.77,320.91,63.86,8,5,0,Complete
42002,3/24/2025,2:30 PM,46,Midwest,Mobile App,25730,Home Office,Electronics,Audio,76.34,2,152.68,105.65,87.33,18.32,6,4,0,Complete
9479,3/25/2024,3:42 AM,18,West,Mobile App,29970,Corporate,Home,Kitchen,58.13,1,-58.13,,,,9,3,1,Incomplete
50478,10/1/2025,11:44 AM,73,West,Online,23615,Corporate,Home,Bedding,72.61,4,290.44,,,,0,3,0,Incomplete
58025,2/29/2024,6:24 PM,27,South,Online,27749,Corporate,Electronics,Accessories,33.83,3,101.49,79.47,60.79,18.68,3,3,0,Complete
55076,7/31/2024,10:10 PM,53,Midwest,In Store,25829,Consumer,Grocery,Snacks,26.66,2,53.32,42.87,25.87,17.00,0,2,0,Complete
5932,9/19/2025,8:03 AM,21,Northeast,In Store,4262,Consumer,Beauty,Skincare,155.73,1,155.73,132.68,86.66,46.03,9,,0,Complete
49560,8/19/2025,11:42 AM,74,Midwest,Mobile App,18203,Consumer,Home,Furniture,87.20,3,261.60,165.07,108.57,56.50,8,4,0,Complete
8582,4/26/2023,11:10 PM,63,Northeast,In Store,17339,Corporate,Beauty,Skincare,90.39,4,361.56,,,,3,5,0,Incomplete
10133,11/7/2025,8:28 AM,28,Midwest,In Store,18039,Home Office,Grocery,Snacks,21.57,2,43.14,,,,6,4,,Incomplete
58897,9/22/2023,2:54 AM,33,West,Online,2505,Consumer,Apparel,Women,37.97,4,151.88,96.44,57.61,38.83,8,2,0,Complete
7488,8/16/2023,4:27 PM,53,West,In Store,8979,Consumer,Beauty,Unknown,37.89,5,189.45,140.95,84.63,56.32,5,2,1,Complete
31902,2/21/2023,10:41 AM,11,West,In Store,3339,Home Office,Beauty,Skincare,80.16,3,240.48,165.69,93.20,72.49,5,1,0,Complete
48488,9/22/2024,12:50 AM,34,West,Online,27970,Corporate,Grocery,Beverages,15.66,6,93.96,76.95,48.00,28.96,9,1,0,Complete
53670,1/4/2025,10:09 PM,23,West,Online,20706,Corporate,Beauty,Makeup,38.13,3,114.39,108.56,74.42,34.13,4,3,0,Complete
26004,8/5/2025,3:53 PM,3,South,Phone,14251,Consumer,Home,Bedding,73.74,4,294.96,203.52,113.36,90.16,5,1,0,Complete
58758,8/31/2025,5:29 PM,15,Midwest,Phone,15540,Corporate,Grocery,Pantry,86.40,2,172.80,108.17,76.11,32.06,0,4,0,Complete
51141,8/19/2024,8:45 AM,47,West,Mobile App,16939,Corporate,Beauty,Fragrance,29.68,3,89.04,54.67,34.17,20.51,2,2,0,Complete
673,7/16/2025,3:12 AM,27,West,In Store,25977,Consumer,Beauty,Makeup,82.44,2,164.88,112.12,,,9,2,0,Incomplete
37198,8/6/2025,11:53 AM,84,West,Mobile App,3484,Corporate,Beauty,Skincare,82.35,1,82.35,57.97,49.22,8.75,3,5,0,Complete
26644,5/5/2025,7:42 AM,10,South,In Store,20533,Consumer,Electronics,Laptops,53.27,3,159.81,137.28,88.43,48.84,7,3,0,Complete
44146,7/31/2024,7:54 AM,3,Northeast,In Store,20848,Consumer,Grocery,Unknown,27.67,1,27.67,16.21,9.41,6.81,8,4,0,Complete
41284,8/19/2024,11:27 PM,40,Northeast,Online,10191,Home Office,Apparel,Shoes,77.52,4,310.08,,,,9,2,0,Incomplete
6634,9/3/2025,2:03 PM,69,Midwest,In Store,7685,Corporate,Electronics,Accessories,27.56,1,27.56,18.85,13.17,5.68,5,1,0,Complete
59463,4/6/2023,5:01 PM,80,West,Mobile App,18360,Consumer,Home,Kitchen,65.21,2,130.42,116.07,88.47,27.61,5,5,0,Complete
46782,11/23/2025,10:24 PM,30,West,Phone,6111,Consumer,Apparel,Men,56.56,5,282.80,245.75,202.91,42.84,8,5,0,Complete
22104,4/26/2023,11:19 AM,78,West,Phone,27929,Corporate,Beauty,Skincare,68.06,2,136.12,66.29,42.83,23.46,8,2,0,Complete
57529,6/20/2024,1:52 PM,5,South,Online,11338,Corporate,Grocery,Beverages,61.61,2,123.22,89.09,72.26,16.83,5,3,0,Complete
35928,8/20/2023,7:26 PM,3,West,Online,10053,Consumer,Home,Unknown,31.27,0,0.00,0.00,0.00,0.00,5,5,0,Incomplete
10086,7/20/2025,7:20 PM,38,South,Online,26222,Corporate,Apparel,Shoes,109.44,2,218.88,175.98,130.69,45.29,5,5,0,Complete
1054,11/1/2025,3:37 PM,81,Midwest,In Store,29038,Corporate,Electronics,Audio,57.20,2,114.40,84.88,,,7,2,0,Incomplete
30003,1/18/2025,8:00 PM,18,South,Online,8014,Corporate,Beauty,Fragrance,87.29,4,349.16,290.15,193.67,96.48,8,4,0,Complete
55598,7/30/2025,4:42 PM,32,West,In Store,7980,Consumer,Home,Kitchen,22.27,3,-66.81,-46.17,-34.38,-11.79,1,1,1,Complete
40893,1/6/2025,11:25 AM,33,Midwest,Mobile App,6242,Consumer,Home,Furniture,34.83,5,174.15,112.33,75.28,37.05,9,1,0,Complete
40022,5/14/2023,6:46 PM,74,South,Phone,26855,Consumer,Apparel,Kids,34.54,1,34.54,32.09,25.69,6.40,8,1,0,Complete
55790,12/13/2025,1:44 PM,56,West,In Store,25104,Home Office,Electronics,Phones,81.22,0,0.00,0.00,0.00,0.00,2,5,1,Incomplete
12552,9/1/2023,7:51 PM,38,West,Online,23777,Consumer,Home,Kitchen,90.10,1,90.10,69.47,54.53,14.94,3,4,0,Complete
29013,4/18/2023,8:36 PM,38,South,Online,6775,Home Office,Grocery,Beverages,28.98,3,86.94,69.55,53.62,15.93,7,1,1,Complete
26116,3/23/2024,10:21 AM,23,South,Online,29004,Corporate,Apparel,Women,99.02,2,198.04,174.47,148.07,26.40,7,3,0,Complete
40224,4/29/2023,11:10 PM,67,South,Mobile App,8674,Consumer,Home,Furniture,19.86,1,19.86,18.31,14.07,4.24,7,5,0,Complete
10022,5/3/2025,12:25 PM,10,South,Phone,3291,Corporate,Home,Kitchen,32.29,2,64.58,,,,8,4,0,Incomplete
22778,10/25/2023,10:42 PM,70,West,Online,184,Consumer,Electronics,Laptops,93.87,1,93.87,83.26,68.24,15.02,3,4,0,Complete
52681,10/25/2025,11:00 PM,26,South,Phone,8971,Home Office,Apparel,Shoes,48.79,4,195.16,135.05,77.76,57.29,2,3,0,Complete
31738,12/12/2024,3:07 PM,9,Midwest,Online,18417,Consumer,Beauty,Makeup,128.86,2,257.72,205.92,,,9,,1,Incomplete
20323,3/26/2024,2:52 PM,73,West,Online,20532,Home Office,Electronics,Phones,37.41,4,149.64,117.32,78.17,39.15,7,1,0,Complete
26037,4/25/2024,1:43 AM,10,South,Online,11279,Home Office,Home,Bedding,82.49,6,494.94,377.14,253.93,123.22,4,3,0,Complete
59715,2/24/2023,6:59 AM,21,South,Mobile App,28547,Consumer,Beauty,Skincare,30.80,1,30.80,30.34,25.08,5.26,5,2,1,Complete
10505,9/19/2024,10:04 AM,13,West,Online,18300,Consumer,Beauty,Haircare,48.74,2,97.48,86.66,68.96,17.70,3,4,0,Complete
27299,5/28/2023,10:24 PM,16,South,Mobile App,20540,Consumer,Grocery,Snacks,43.06,2,86.12,75.87,58.84,17.03,3,4,0,Complete
7361,1/27/2023,1:05 PM,28,Northeast,Online,17178,Consumer,Grocery,Snacks,49.88,2,99.76,82.50,68.83,13.68,9,1,0,Complete
3708,2/27/2024,2:26 AM,55,Northeast,In Store,17840,Corporate,Grocery,Snacks,47.89,5,239.45,194.91,126.03,68.88,4,,0,Complete
18155,9/22/2024,8:59 PM,76,Northeast,In Store,29309,Home Office,Electronics,Phones,87.63,2,175.26,123.38,78.28,45.10,7,5,0,Complete
20118,5/31/2025,3:57 AM,24,West,Mobile App,7040,Consumer,Apparel,Shoes,42.69,1,42.69,37.78,23.72,14.07,2,1,0,Complete
12386,6/7/2024,11:07 AM,4,South,In Store,11647,Home Office,Apparel,Shoes,57.96,2,115.92,108.04,63.37,44.66,0,1,0,Complete
45433,8/9/2025,1:10 PM,22,West,In Store,18822,Home Office,Grocery,Pantry,72.28,4,289.12,250.96,153.84,97.12,8,3,1,Complete
40265,7/20/2023,2:36 PM,78,West,Online,22217,Corporate,Apparel,Women,68.88,3,206.64,162.63,,,3,3,0,Incomplete
2494,6/19/2024,6:03 AM,52,South,Online,10444,Consumer,Beauty,Haircare,75.45,5,377.25,230.50,142.11,88.39,5,5,1,Complete
57971,4/2/2024,5:52 PM,6,South,Online,12146,Consumer,Apparel,Women,133.75,2,267.50,221.22,,,2,4,0,Incomplete
25089,3/14/2024,7:27 AM,30,Northeast,Online,6980,Corporate,Beauty,Haircare,37.27,4,149.08,125.97,73.71,52.26,5,5,0,Complete
49102,2/15/2025,10:38 AM,57,South,Online,7183,Consumer,Home,Furniture,37.31,3,111.93,90.66,70.68,19.98,1,3,0,Complete
52454,3/9/2025,4:42 AM,29,Northeast,Online,17844,Home Office,Home,Kitchen,58.64,2,117.28,85.73,67.91,17.82,6,5,0,Complete
46207,8/18/2024,2:39 AM,77,Midwest,Online,23219,Corporate,Grocery,Snacks,17.10,1,17.10,14.59,8.79,5.79,8,4,0,Complete
21023,8/29/2023,11:53 PM,69,Northeast,In Store,28339,Corporate,Apparel,Men,95.68,0,0.00,0.00,,,0,1,0,Incomplete
9646,7/1/2025,8:00 PM,17,South,Phone,13305,Home Office,Apparel,Kids,97.84,2,195.68,186.87,118.30,68.58,5,3,0,Complete
14188,3/27/2023,11:32 PM,83,West,Phone,4822,Corporate,Home,Decor,37.64,2,75.28,,,,6,5,0,Incomplete
1749,1/13/2023,4:41 AM,43,Midwest,Phone,2878,Corporate,Apparel,Women,52.93,2,-105.86,-94.85,-66.69,-28.16,6,2,1,Complete
18879,8/11/2023,9:55 AM,47,Northeast,Online,177,Home Office,Beauty,Haircare,104.82,2,209.64,194.34,,,5,1,0,Incomplete
4886,4/27/2025,8:47 PM,75,West,In Store,21844,Corporate,Beauty,Makeup,78.92,0,0.00,0.00,0.00,0.00,2,1,0,Incomplete
15781,4/21/2024,4:12 AM,51,West,Mobile App,20638,Consumer,Electronics,Audio,113.66,3,-340.98,-256.42,,,6,1,1,Incomplete
40425,10/27/2024,7:05 AM,71,West,Online,22138,Consumer,Grocery,Snacks,60.71,1,60.71,41.95,30.53,11.42,3,2,0,Complete
25305,1/10/2025,4:02 AM,50,West,Mobile App,8282,Corporate,Grocery,Beverages,45.73,1,-45.73,-43.12,,,4,,1,Incomplete
34194,2/23/2025,9:49 AM,24,South,Online,329,Consumer,Electronics,Phones,37.13,2,74.26,,,,0,4,0,Incomplete
30666,11/16/2024,12:22 PM,71,South,Online,1240,Corporate,Electronics,Phones,78.11,1,78.11,,,,1,2,0,Incomplete
28816,10/22/2023,6:02 PM,4,West,Mobile App,22384,Home Office,Electronics,Laptops,68.30,4,273.20,151.63,116.48,35.15,7,3,0,Complete
16236,9/19/2024,6:25 AM,30,West,Online,3234,Consumer,Home,Kitchen,47.19,3,141.57,121.61,75.48,46.13,3,2,0,Complete
46697,6/4/2024,11:40 AM,9,South,Mobile App,23307,Consumer,Electronics,Laptops,24.00,2,48.00,37.68,28.10,9.58,3,1,0,Complete
56037,12/30/2025,7:19 PM,7,West,Mobile App,2031,Consumer,Electronics,Laptops,37.31,4,149.24,,,,6,,0,Incomplete
29297,10/16/2025,11:30 AM,29,Midwest,Phone,13767,Consumer,Beauty,Fragrance,48.66,6,291.96,199.70,,,6,3,0,Incomplete
30578,3/31/2025,1:12 PM,67,West,Online,5970,Consumer,Apparel,Women,38.68,2,77.36,69.86,58.88,10.97,4,1,0,Complete
20187,12/16/2025,12:13 AM,60,South,Online,9890,Consumer,Home,Decor,147.31,2,294.62,289.91,237.17,52.73,9,1,0,Complete
20163,3/9/2024,10:42 PM,62,West,Mobile App,19687,Home Office,Apparel,Men,,3,,,,,2,3,0,Not Usable
24746,4/25/2023,5:39 PM,72,West,Mobile App,2000,Corporate,Electronics,Laptops,124.66,3,373.98,329.48,254.76,74.72,4,4,0,Complete
25551,7/3/2024,8:04 AM,44,South,Online,4984,Consumer,Home,Bedding,160.33,2,320.66,244.98,143.08,101.90,9,2,0,Complete
54158,11/8/2025,7:54 PM,32,South,Online,27314,Home Office,Grocery,Unknown,77.64,1,77.64,,,,8,4,0,Incomplete
1485,10/4/2023,7:11 AM,40,West,In Store,12540,Consumer,Apparel,Kids,53.32,4,213.28,,,,9,4,0,Incomplete
34898,6/30/2024,5:57 PM,29,West,Phone,25515,Corporate,Beauty,Unknown,64.72,2,129.44,114.42,96.66,17.76,1,1,0,Complete
39346,3/23/2025,11:10 PM,58,South,Online,4768,Corporate,Electronics,Accessories,62.46,4,249.84,221.36,145.35,76.00,6,3,,Complete
54424,5/22/2024,3:31 AM,58,Northeast,In Store,9967,Consumer,Apparel,Kids,164.62,5,823.10,699.64,515.51,184.13,4,4,0,Complete
35580,4/10/2025,12:31 AM,15,Northeast,Online,25283,Consumer,Grocery,Beverages,41.42,2,82.84,,,,7,3,0,Incomplete
39153,2/1/2024,5:10 PM,59,South,In Store,8190,Consumer,Home,Kitchen,41.47,4,165.88,117.44,95.88,21.57,7,4,0,Complete
16931,4/30/2023,12:04 AM,81,South,In Store,29239,Consumer,Grocery,Snacks,69.14,2,138.28,134.13,74.07,60.06,0,1,0,Complete
14051,4/21/2023,3:03 AM,48,South,Online,27680,Consumer,Home,Bedding,129.60,0,0.00,0.00,0.00,0.00,8,2,1,Incomplete
13721,3/16/2023,3:42 AM,45,Midwest,Phone,11056,Home Office,Electronics,Unknown,68.68,4,274.72,217.58,126.88,90.70,1,2,0,Complete
18530,9/2/2024,2:55 PM,12,Midwest,In Store,16875,Consumer,Apparel,Men,33.13,8,265.04,192.42,118.06,74.36,3,2,0,Complete
31647,4/13/2024,12:23 AM,34,Northeast,Phone,20891,Corporate,Beauty,Fragrance,80.09,2,160.18,124.78,99.06,25.72,1,2,0,Complete
1585,1/14/2024,7:40 PM,27,Midwest,Online,2518,Consumer,Home,Unknown,271.34,2,542.68,,,,0,1,0,Incomplete
39432,2/1/2023,6:09 AM,42,South,In Store,16949,Home Office,Apparel,Women,252.07,3,756.21,465.83,295.57,170.25,7,5,0,Complete
45439,9/3/2023,6:06 AM,69,South,In Store,23007,Consumer,Home,Kitchen,86.51,2,173.02,142.05,95.38,46.67,1,,0,Complete
56065,6/19/2023,8:11 AM,9,South,In Store,4161,Home Office,Grocery,Beverages,31.69,4,126.76,,,,4,3,0,Incomplete
16145,1/6/2024,2:48 AM,60,South,In Store,12295,Home Office,Beauty,Skincare,68.71,1,68.71,62.80,,,1,1,0,Incomplete
16681,1/7/2024,3:03 PM,61,South,Online,20919,Home Office,Beauty,Skincare,24.25,2,48.50,45.59,26.42,19.17,3,5,0,Complete
3266,10/22/2023,9:55 PM,38,West,In Store,14172,Corporate,Home,Bedding,59.57,3,178.71,155.48,,,4,2,0,Incomplete
54176,9/29/2025,1:31 AM,43,Midwest,In Store,4688,Corporate,Beauty,Haircare,53.85,6,323.10,299.84,192.76,107.08,2,2,0,Complete
281,10/24/2024,8:32 PM,19,Midwest,Online,20480,Home Office,Grocery,Snacks,81.24,3,243.72,201.56,134.17,67.39,0,2,1,Complete
15419,4/20/2025,1:34 PM,73,Northeast,Online,8001,Consumer,Electronics,Phones,139.17,1,139.17,88.65,57.88,30.77,8,2,1,Complete
22545,4/24/2024,11:52 PM,45,South,In Store,2405,Corporate,Electronics,Phones,44.71,4,178.84,122.68,103.15,19.53,7,5,,Complete
44102,1/13/2024,11:36 AM,66,West,Phone,3080,Consumer,Electronics,Phones,56.02,2,112.04,99.27,79.71,19.56,9,5,0,Complete
44495,7/4/2025,10:17 AM,7,Northeast,In Store,25552,Consumer,Electronics,Laptops,47.00,4,188.00,166.38,,,2,1,0,Incomplete
8507,6/20/2023,8:34 PM,52,South,Mobile App,5567,Consumer,Beauty,Skincare,182.32,2,364.64,323.07,272.59,50.49,8,1,0,Complete
16618,6/13/2025,1:30 AM,2,South,Phone,18122,Consumer,Beauty,Skincare,40.91,3,122.73,77.57,54.33,23.23,1,3,0,Complete
5035,9/25/2023,3:07 AM,31,Northeast,In Store,5153,Corporate,Apparel,Men,62.53,4,250.12,218.35,,,4,2,0,Incomplete
6652,6/20/2024,7:47 AM,55,South,Phone,4650,Home Office,Beauty,Skincare,74.40,7,520.80,397.89,,,2,3,0,Incomplete
56468,12/24/2023,2:51 PM,8,West,Phone,7713,Consumer,Electronics,Phones,58.74,2,117.48,69.55,53.12,16.43,8,1,0,Complete
27268,11/24/2024,8:40 PM,63,South,Online,17214,Consumer,Grocery,Snacks,61.75,4,247.00,203.03,156.51,46.53,2,5,0,Complete
7726,8/7/2024,11:47 AM,8,West,In Store,11884,Consumer,Grocery,Unknown,,2,,,,,8,2,0,Not Usable
39233,7/28/2025,10:21 AM,9,West,Phone,4094,Home Office,Apparel,Women,65.11,4,260.44,159.13,130.04,29.08,6,3,0,Complete
57013,1/25/2025,2:55 PM,10,South,Online,16505,Home Office,Electronics,Accessories,47.39,4,189.56,174.96,115.08,59.88,1,3,0,Complete
18588,2/1/2025,4:58 AM,51,Midwest,In Store,12313,Home Office,Apparel,Shoes,84.92,2,169.84,165.59,94.14,71.46,6,2,1,Complete
47229,7/7/2024,3:30 AM,35,South,Mobile App,620,Consumer,Beauty,Haircare,240.79,,,,,,9,1,0,Incomplete
25316,11/9/2023,6:15 PM,51,South,In Store,17900,Home Office,Electronics,Accessories,185.77,2,371.54,156.79,102.03,54.76,7,4,1,Complete
5454,12/7/2024,9:49 AM,76,Midwest,Online,21920,Consumer,Home,Bedding,76.93,0,0.00,0.00,0.00,0.00,1,4,0,Incomplete
232,2/5/2023,5:29 AM,47,West,Online,15116,Consumer,Apparel,Men,40.52,3,121.56,110.86,88.58,22.28,1,3,0,Complete
46702,1/9/2024,9:45 AM,79,Midwest,In Store,19216,Corporate,Apparel,Shoes,60.26,3,180.78,171.02,136.35,34.67,1,4,0,Complete
39303,3/29/2023,12:03 PM,8,Northeast,Phone,29775,Home Office,Home,Furniture,62.36,2,124.72,101.77,64.65,37.12,7,2,0,Complete
5368,9/5/2025,7:52 PM,26,West,Online,5080,Consumer,Grocery,Pantry,107.90,2,215.80,187.31,156.06,31.26,9,3,0,Complete
12144,5/11/2025,4:40 AM,68,Northeast,Phone,13954,Corporate,Apparel,Men,22.00,3,66.00,38.21,29.66,8.55,8,4,0,Complete
49428,5/26/2023,6:28 PM,9,Northeast,Mobile App,17822,Consumer,Home,Furniture,121.79,4,487.16,412.14,306.56,105.58,1,5,0,Complete
45888,3/28/2025,1:12 AM,43,West,Online,23232,Consumer,Apparel,Kids,59.44,1,59.44,55.40,36.62,18.78,7,5,0,Complete
58485,2/29/2024,10:37 PM,73,West,In Store,13460,Consumer,Grocery,Snacks,30.68,1,30.68,15.46,10.49,4.98,8,5,0,Complete
51253,5/9/2023,6:41 PM,44,Northeast,Online,24891,Corporate,Apparel,Women,84.03,2,168.06,108.90,73.01,35.89,5,4,1,Complete
42185,3/26/2024,8:49 PM,61,Midwest,Mobile App,7659,Consumer,Apparel,Unknown,93.98,3,281.94,261.92,193.57,68.35,2,2,0,Complete
25043,2/8/2024,1:56 AM,4,West,Online,19303,Consumer,Grocery,Produce,50.80,0,0.00,0.00,0.00,0.00,5,5,0,Incomplete
6020,9/13/2023,11:13 AM,14,West,Phone,19488,Consumer,Home,Kitchen,63.70,5,318.50,262.13,,,9,5,0,Incomplete
37349,8/31/2023,4:48 AM,31,Northeast,In Store,6291,Corporate,Grocery,Pantry,140.87,1,140.87,122.13,92.73,29.40,1,1,0,Complete
35716,12/22/2024,12:27 AM,58,Northeast,In Store,2063,Home Office,Apparel,Shoes,18.09,1,18.09,17.67,13.85,3.82,7,,0,Complete
11479,8/31/2025,9:52 AM,75,South,Online,16564,Home Office,Electronics,Accessories,50.42,1,50.42,,,,5,2,0,Incomplete
38355,6/3/2024,5:33 AM,68,Northeast,Online,24687,Consumer,Grocery,Produce,49.82,4,199.28,135.11,,,1,1,0,Incomplete
7183,1/19/2025,12:23 AM,81,Midwest,Online,3674,Home Office,Grocery,Pantry,34.19,1,34.19,33.37,28.17,5.20,8,2,0,Complete
38132,1/17/2024,6:10 PM,16,Midwest,In Store,20741,Home Office,Apparel,Women,71.41,1,71.41,57.27,47.44,9.83,5,1,0,Complete
44829,8/4/2023,11:00 PM,46,South,In Store,7337,Consumer,Grocery,Beverages,38.61,4,154.44,141.47,104.45,37.02,3,2,0,Complete
57225,2/17/2024,2:54 AM,54,West,Phone,18280,Corporate,Apparel,Shoes,35.44,2,70.88,53.44,45.11,8.34,6,4,0,Complete
53741,9/30/2024,5:27 AM,68,Northeast,Mobile App,26134,Consumer,Grocery,Beverages,66.70,3,200.10,78.24,54.34,23.90,8,3,1,Complete
10090,12/25/2024,2:08 AM,83,Midwest,Mobile App,12737,Consumer,Home,Bedding,61.75,0,0.00,0.00,0.00,0.00,9,1,0,Incomplete
58574,12/12/2025,11:49 PM,23,West,Online,18499,Home Office,Beauty,Fragrance,26.45,1,26.45,25.76,18.83,6.93,9,3,1,Complete
7321,8/5/2025,9:18 AM,42,West,Online,9118,Consumer,Electronics,Laptops,20.07,2,40.14,19.03,10.86,8.17,6,1,0,Complete
23047,3/27/2023,11:51 PM,39,West,Online,3771,Corporate,Grocery,Beverages,144.58,0,0.00,0.00,,,5,4,0,Incomplete
30234,4/22/2025,3:55 PM,55,West,Phone,10253,Consumer,Beauty,Fragrance,113.73,4,454.92,449.01,261.59,187.42,4,3,0,Complete
3781,8/18/2025,8:57 PM,51,Midwest,Mobile App,26409,Consumer,Beauty,Makeup,56.48,3,169.44,135.21,76.84,58.37,0,3,0,Complete
41024,8/4/2024,1:54 AM,65,South,Online,8750,Home Office,Grocery,Snacks,97.65,2,195.30,169.33,113.00,56.32,4,4,0,Complete
23416,8/2/2025,12:41 AM,73,Midwest,Online,29389,Consumer,Home,Kitchen,69.40,2,138.80,119.51,69.79,49.72,5,5,0,Complete
14607,9/12/2024,12:07 AM,24,Midwest,Online,11812,Consumer,Grocery,Beverages,29.96,6,179.76,153.34,119.80,33.54,3,4,0,Complete
22079,11/14/2023,3:47 PM,10,West,Mobile App,914,Home Office,Apparel,Women,66.71,1,66.71,48.36,31.30,17.07,9,5,0,Complete
22430,4/17/2024,8:33 AM,22,Midwest,Online,2224,Corporate,Electronics,Accessories,156.47,2,312.94,289.47,212.00,77.46,4,2,,Complete
38914,10/14/2024,9:09 PM,40,West,In Store,2404,Consumer,Electronics,Audio,275.29,3,825.87,480.66,373.00,107.66,7,2,0,Complete
14573,8/22/2024,2:44 PM,76,West,Mobile App,21966,Consumer,Grocery,Snacks,79.31,2,158.62,121.19,79.13,42.06,4,5,0,Complete
16393,4/20/2024,6:28 AM,76,South,In Store,20015,Home Office,Grocery,Pantry,29.46,3,88.38,68.41,45.00,23.40,7,4,0,Complete
11754,5/22/2024,8:23 PM,39,South,Online,14209,Corporate,Electronics,Accessories,35.41,1,35.41,20.75,15.86,4.89,8,3,0,Complete
40813,11/9/2023,10:57 PM,32,South,Phone,3386,Consumer,Apparel,Shoes,100.79,2,201.58,123.97,74.19,49.78,3,5,0,Complete
7500,10/28/2023,4:27 PM,70,West,In Store,18936,Consumer,Electronics,Laptops,160.75,2,321.50,201.90,,,4,2,0,Incomplete
20586,9/10/2025,3:11 AM,56,South,Online,26335,Consumer,Home,Decor,56.43,,,,,,4,4,0,Incomplete
4679,9/19/2025,8:46 AM,51,West,Phone,7988,Home Office,Electronics,Laptops,213.15,3,639.45,335.07,196.28,138.79,7,1,0,Complete
1098,7/12/2024,10:39 PM,46,South,Mobile App,24258,Consumer,Beauty,Haircare,141.82,1,141.82,126.93,100.21,26.72,1,3,0,Complete
3155,9/14/2023,12:51 PM,56,West,In Store,6132,Consumer,Home,Decor,23.72,5,118.60,101.52,,,5,1,0,Incomplete
37414,1/12/2025,6:39 AM,18,West,In Store,9333,Consumer,Electronics,Accessories,55.98,2,111.96,92.14,61.10,31.04,6,2,0,Complete
29926,11/5/2023,1:00 PM,73,Northeast,In Store,27766,Home Office,Home,Bedding,234.08,2,468.16,388.57,264.02,124.55,8,3,0,Complete
